ID,label,label0,label1,label2,label3,label4
997,2,9,9,9,9,9
998,1,4,4,4,4,4
999,3,3,3,3,3,3
1000,1,8,8,8,8,8
1001,6,1,1,1,1,1
1002,1,8,8,8,8,8
1003,5,5,5,5,5,5
1004,3,6,6,6,6,3
1005,1,7,7,7,7,7
1006,7,7,7,7,7,7
1007,7,9,9,9,9,9
1008,6,2,2,6,6,6
1009,2,0,0,0,0,0
1010,8,2,2,2,2,2
1011,8,2,2,2,2,2
1012,5,7,7,7,7,7
1013,2,4,4,4,4,4
1014,9,7,7,7,7,7
1015,5,7,7,7,7,7
1016,2,3,3,3,3,3
1017,6,8,8,8,8,8
1018,0,3,0,3,0,3
1019,7,0,0,0,0,0
1020,3,1,1,1,1,1
1021,4,4,4,2,2,4
1022,2,7,7,7,7,7
1023,1,8,8,8,8,8
1024,3,1,1,1,1,1
1025,3,6,6,6,6,6
1026,1,6,6,6,6,6
1027,3,8,8,8,8,8
1028,1,7,7,7,7,7
1029,6,9,9,9,9,9
1030,4,5,5,5,5,5
1031,6,5,5,7,5,5
1032,5,4,4,4,4,4
1033,5,3,3,3,3,3
1034,8,9,9,9,9,9
1035,3,2,2,2,2,2
1036,8,8,8,8,8,8
1037,0,4,4,6,4,4
1038,4,1,1,1,1,1
1039,8,3,4,4,3,4
1040,0,6,6,6,6,6
1041,7,3,3,3,3,3
1042,7,2,2,2,2,2
1043,4,0,0,0,0,0
1044,2,7,7,7,7,7
1045,2,1,1,1,1,1
1046,1,0,0,6,6,6
1047,4,8,8,8,8,8
1048,3,3,3,3,3,3
1049,4,0,0,0,0,0
1050,2,5,5,5,5,5
1051,4,1,1,1,1,1
1052,9,6,6,6,6,6
1053,6,9,9,9,9,9
1054,9,9,9,9,9,9
1055,5,8,8,8,8,8
1056,2,2,2,2,2,2
1057,9,8,8,8,8,8
1058,5,8,8,8,8,8
1059,7,0,0,0,0,0
1060,7,5,5,5,5,5
1061,0,3,3,3,3,3
1062,0,9,9,9,9,9
1063,1,8,8,8,8,8
1064,3,7,7,7,7,7
1065,7,6,6,6,4,6
1066,1,2,2,2,2,2
1067,8,8,8,8,8,8
1068,9,1,1,1,1,1
1069,5,5,5,5,5,5
1070,4,3,3,3,3,3
1071,9,0,0,6,0,0
1072,2,0,0,0,0,0
1073,9,4,4,4,4,4
1074,8,2,2,2,2,2
1075,4,2,8,6,6,6
1076,1,1,1,1,1,1
1077,7,9,9,9,9,9
1078,2,8,8,8,8,8
1079,2,0,0,0,0,0
1080,2,5,5,5,5,5
1081,6,6,6,6,6,6
1082,1,1,1,1,1,1
1083,2,2,2,2,2,2
1084,6,1,1,1,1,1
1085,0,7,7,7,7,7
1086,5,3,3,3,3,3
1087,4,4,4,6,4,6
1088,1,1,1,1,1,1
1089,2,9,9,9,9,9
1090,7,7,7,7,7,7
1091,2,3,3,3,3,3
1092,8,7,7,7,7,7
1093,1,2,2,2,2,2
1094,8,4,4,4,4,4
1095,1,0,0,0,0,0
1096,2,0,0,0,0,0
1097,4,5,5,5,5,5
1098,7,3,3,3,3,6
1099,3,1,1,1,1,1
1100,9,6,4,4,6,4
1101,2,2,2,2,2,2
1102,0,5,5,5,5,5
1103,2,3,3,3,3,3
1104,1,5,5,5,5,5
1105,0,4,4,4,4,4
1106,1,6,6,6,6,6
1107,7,4,4,4,4,4
1108,3,8,8,8,8,8
1109,8,7,9,9,9,9
1110,9,6,6,6,6,6
1111,5,6,6,6,6,6
1112,3,7,7,7,7,7
1113,3,9,9,9,9,9
1114,0,6,6,6,6,6
1115,0,3,3,3,3,3
1116,7,5,5,5,5,5
1117,7,7,7,7,7,7
1118,8,1,1,1,1,1
1119,9,3,3,3,3,3
1120,9,2,2,2,2,2
1121,9,9,9,9,9,7
1122,2,1,1,1,1,1
1123,9,0,0,6,0,0
1124,7,1,1,1,1,1
1125,1,5,5,5,5,5
1126,9,5,5,5,5,5
1127,4,9,9,9,9,9
1128,7,4,2,6,4,4
1129,4,5,5,5,5,5
1130,5,0,0,0,0,0
1131,3,3,3,3,3,3
1132,8,2,2,2,2,2
1133,7,6,6,4,3,4
1134,5,6,6,6,6,6
1135,4,9,9,9,9,9
1136,2,3,3,3,3,3
1137,1,9,9,9,9,9
1138,4,6,6,6,3,6
1139,3,1,1,1,1,1
1140,2,2,2,2,2,2
1141,7,4,4,4,4,4
1142,8,2,4,2,2,2
1143,2,5,5,5,5,5
1144,0,3,3,3,3,3
1145,9,2,2,2,2,2
1146,3,9,9,9,9,9
1147,1,4,4,6,6,6
1148,1,3,3,3,3,3
1149,6,4,4,4,4,4
1150,8,5,5,5,5,5
1151,8,6,6,6,6,6
1152,6,7,7,7,7,7
1153,0,9,9,9,9,9
1154,1,6,6,6,6,6
1155,4,6,6,6,6,6
1156,4,3,3,3,1,3
1157,6,3,3,3,3,3
1158,8,4,4,4,4,4
1159,7,7,7,7,7,7
1160,0,8,8,8,8,8
1161,2,7,7,7,7,7
1162,0,8,8,8,8,8
1163,5,3,4,4,4,4
1164,2,2,2,2,2,4
1165,5,6,4,6,6,6
1166,1,6,6,6,6,6
1167,8,3,4,4,6,4
1168,6,3,3,3,3,3
1169,0,1,1,1,1,1
1170,5,4,4,4,4,4
1171,7,0,0,0,0,0
1172,7,6,6,6,6,6
1173,3,1,1,1,1,1
1174,1,3,3,3,3,3
1175,2,0,0,0,0,0
1176,8,8,8,8,8,8
1177,9,6,2,6,6,6
1178,8,9,9,9,9,9
1179,9,0,0,0,0,0
1180,7,8,8,8,8,8
1181,3,6,2,6,6,4
1182,8,1,1,1,1,1
1183,0,2,2,2,2,2
1184,3,1,1,1,1,1
1185,6,3,3,3,3,3
1186,0,2,2,2,2,2
1187,3,5,5,5,5,5
1188,2,9,9,9,9,9
1189,0,7,7,7,7,7
1190,9,9,9,9,9,9
1191,2,4,2,4,4,6
1192,2,0,0,6,0,6
1193,1,0,0,0,0,0
1194,5,6,6,6,6,6
1195,7,3,3,3,3,3
1196,5,3,3,3,3,3
1197,7,6,6,6,6,6
1198,3,1,1,1,1,1
1199,3,0,0,6,0,6
1200,9,2,2,2,2,2
1201,5,8,8,8,8,8
1202,3,7,7,7,7,7
1203,1,1,1,1,1,1
1204,6,9,9,9,9,9
1205,9,8,8,8,8,8
1206,5,6,6,6,0,6
1207,6,7,7,7,7,7
1208,4,1,1,1,1,1
1209,1,8,8,8,8,8
1210,0,9,9,9,9,9
1211,9,8,8,8,8,8
1212,9,2,2,2,2,2
1213,3,4,4,4,4,4
1214,2,7,7,7,7,7
1215,7,6,6,6,6,6
1216,6,4,4,4,4,4
1217,2,6,4,6,6,6
1218,9,5,5,5,5,5
1219,9,5,5,5,5,5
1220,6,7,5,5,7,5
1221,7,0,0,0,0,0
1222,2,9,9,9,9,9
1223,6,8,8,8,8,8
1224,8,9,9,9,9,9
1225,2,7,7,7,7,7
1226,1,0,0,0,0,0
1227,1,7,7,7,7,7
1228,4,1,1,1,1,1
1229,0,0,0,0,0,0
1230,8,2,2,6,2,6
1231,2,7,7,7,7,7
1232,2,1,1,1,1,1
1233,8,5,5,5,5,5
1234,8,6,6,6,6,6
1235,4,5,5,5,5,5
1236,9,2,2,2,2,4
1237,7,1,1,1,1,1
1238,5,3,3,3,3,3
1239,3,2,2,2,2,2
1240,5,9,9,9,9,9
1241,1,6,6,6,6,6
1242,6,3,9,9,9,9
1243,1,9,9,9,9,9
1244,7,2,2,2,2,2
1245,6,6,6,6,6,6
1246,1,6,6,6,6,6
1247,6,8,8,8,8,8
1248,0,8,8,8,8,8
1249,5,8,8,8,8,8
1250,7,1,1,1,1,1
1251,7,5,5,5,5,5
1252,8,4,4,4,4,4
1253,3,7,7,7,7,7
1254,5,3,3,3,3,3
1255,8,4,2,2,2,2
1256,8,6,6,6,6,6
1257,6,6,0,6,0,6
1258,2,8,8,8,3,8
1259,1,5,5,5,5,5
1260,2,6,6,6,6,6
1261,0,8,8,8,8,8
1262,4,4,4,4,4,4
1263,5,3,3,3,3,3
1264,6,5,5,5,5,5
1265,5,7,7,7,7,7
1266,3,5,5,5,5,5
1267,9,6,6,6,6,6
1268,3,1,1,1,1,1
1269,0,8,8,8,8,8
1270,6,7,7,7,7,7
1271,5,4,4,4,4,4
1272,7,5,5,5,5,5
1273,4,0,0,0,6,0
1274,5,4,6,6,3,6
1275,1,9,9,9,9,9
1276,1,3,3,3,3,3
1277,0,7,7,7,7,7
1278,1,0,0,0,0,0
1279,3,5,5,5,5,5
1280,0,4,4,4,4,4
1281,7,3,3,3,3,3
1282,6,9,9,9,9,9
1283,0,8,8,8,8,8
1284,7,0,0,0,0,0
1285,7,1,1,1,1,1
1286,1,4,4,4,4,4
1287,6,1,1,1,1,1
1288,2,5,5,5,5,5
1289,7,5,5,5,5,5
1290,1,1,1,1,1,1
1291,5,5,5,5,5,5
1292,5,3,3,3,3,3
1293,8,0,0,0,0,0
1294,3,7,7,7,7,7
1295,6,2,2,2,2,2
1296,9,1,1,1,1,1
1297,0,6,0,6,0,6
1298,7,7,7,7,7,7
1299,3,8,8,8,8,8
1300,7,0,0,0,0,0
1301,9,5,5,5,5,5
1302,3,0,0,0,0,0
1303,5,4,4,4,4,4
1304,1,7,7,7,7,7
1305,6,8,8,8,8,8
1306,2,7,7,7,7,7
1307,1,1,1,1,1,1
1308,5,6,4,6,4,6
1309,3,6,6,6,6,2
1310,9,9,9,9,9,9
1311,0,5,5,5,5,5
1312,3,8,8,8,8,8
1313,7,3,3,3,3,3
1314,0,5,5,5,5,5
1315,1,9,9,9,9,9
1316,8,6,6,6,6,6
1317,7,0,0,0,0,0
1318,7,6,6,6,6,6
1319,3,8,8,8,8,8
1320,6,3,3,6,6,6
1321,4,5,5,5,5,5
1322,7,7,7,7,7,7
1323,4,5,5,5,5,5
1324,1,6,6,6,6,6
1325,8,4,4,4,4,4
1326,7,9,8,8,8,8
1327,4,0,0,6,0,6
1328,1,1,1,1,1,1
1329,8,0,0,0,0,0
1330,3,5,5,5,5,5
1331,9,7,7,7,7,7
1332,0,5,5,5,5,5
1333,6,6,6,6,6,6
1334,0,1,1,1,1,1
1335,9,6,6,6,6,6
1336,0,4,4,4,4,4
1337,9,5,5,5,5,5
1338,8,7,7,7,7,7
1339,9,3,3,3,3,3
1340,0,2,2,2,2,2
1341,4,5,5,5,5,5
1342,2,9,9,9,9,9
1343,2,8,8,8,8,8
1344,2,0,0,0,0,0
1345,4,2,2,2,2,2
1346,0,2,2,2,2,2
1347,5,8,8,8,8,8
1348,5,4,4,6,4,4
1349,6,4,4,4,4,4
1350,7,5,5,5,5,5
1351,9,1,1,1,1,1
1352,7,0,0,0,0,0
1353,5,7,7,7,7,7
1354,1,7,7,7,7,7
1355,5,2,4,2,2,4
1356,5,9,9,9,9,9
1357,7,1,1,1,1,1
1358,4,7,5,5,5,5
1359,6,5,5,5,5,5
1360,3,3,3,3,3,3
1361,3,3,3,3,3,3
1362,5,4,4,4,4,4
1363,0,3,3,3,3,3
1364,4,1,1,3,1,3
1365,1,4,4,4,4,4
1366,1,8,8,8,8,8
1367,6,4,4,4,4,4
1368,1,9,9,9,9,9
1369,9,5,5,5,5,5
1370,5,8,8,8,8,8
1371,8,5,5,5,5,5
1372,1,0,0,0,0,0
1373,9,3,3,3,3,3
1374,2,3,6,6,6,6
1375,7,8,8,8,8,8
1376,1,6,6,6,6,6
1377,9,0,0,0,0,0
1378,2,7,7,7,7,7
1379,8,3,3,3,3,3
1380,7,7,7,7,7,7
1381,2,8,8,8,8,8
1382,0,9,9,9,9,9
1383,3,1,1,1,1,1
1384,3,5,5,5,5,5
1385,3,2,2,2,2,2
1386,3,9,9,9,9,9
1387,4,0,0,0,0,0
1388,8,2,2,2,2,2
1389,4,0,0,6,0,0
1390,4,7,7,7,7,7
1391,4,9,9,9,9,9
1392,3,2,2,2,2,2
1393,5,0,0,0,0,0
1394,6,3,3,3,3,3
1395,6,8,8,8,8,8
1396,1,5,5,5,5,5
1397,4,5,5,5,5,5
1398,6,4,3,3,4,3
1399,5,8,8,8,8,8
1400,9,8,8,8,8,8
1401,7,5,5,5,5,5
1402,1,8,8,8,8,8
1403,7,3,3,3,3,3
1404,7,1,1,1,1,1
1405,4,8,8,8,8,8
1406,7,5,5,5,5,5
1407,6,9,5,5,5,5
1408,1,3,4,3,4,4
1409,1,6,6,6,6,6
1410,9,5,5,5,5,5
1411,4,1,1,1,1,1
1412,4,7,7,7,7,7
1413,8,8,8,8,8,8
1414,1,2,2,2,2,2
1415,5,9,9,9,9,9
1416,5,5,5,5,5,5
1417,2,4,4,4,4,4
1418,7,4,4,4,4,2
1419,4,8,8,8,8,8
1420,2,7,7,7,7,7
1421,4,4,4,4,4,4
1422,3,2,2,2,2,2
1423,6,7,7,7,7,7
1424,6,1,1,1,1,1
1425,0,4,4,4,4,4
1426,8,9,9,9,9,9
1427,6,8,8,8,8,8
1428,0,3,6,3,6,6
1429,4,5,5,5,5,5
1430,2,4,4,4,4,4
1431,3,3,3,3,3,3
1432,3,4,4,4,4,4
1433,8,8,8,8,8,8
1434,0,2,2,2,2,2
1435,8,6,2,6,6,4
1436,6,4,4,3,4,3
1437,0,0,0,0,0,0
1438,2,6,6,6,6,6
1439,8,1,1,1,1,1
1440,2,5,5,5,5,5
1441,9,6,2,6,6,6
1442,6,0,0,0,0,0
1443,9,1,1,1,1,1
1444,3,4,4,6,6,6
1445,8,2,2,2,2,2
1446,8,6,2,4,6,4
1447,0,2,2,6,2,2
1448,4,0,0,0,0,0
1449,7,3,3,3,3,3
1450,3,2,2,2,2,2
1451,3,1,1,1,1,1
1452,9,7,7,7,7,7
1453,7,5,5,5,5,5
1454,9,7,5,7,7,7
1455,1,9,9,9,9,9
1456,1,7,7,7,7,7
1457,8,2,2,2,2,2
1458,7,2,2,2,2,2
1459,1,2,2,2,2,2
1460,8,5,5,5,5,5
1461,9,5,5,5,5,5
1462,7,7,7,7,7,7
1463,7,6,0,0,6,0
1464,7,3,4,4,4,4
1465,0,4,4,4,4,4
1466,7,9,9,9,9,9
1467,6,2,2,2,2,2
1468,5,1,1,1,1,1
1469,6,2,2,2,2,2
1470,6,6,6,6,6,6
1471,0,4,4,4,4,4
1472,8,6,6,6,6,6
1473,8,8,8,8,8,8
1474,0,1,1,1,1,1
1475,5,8,8,8,8,8
1476,7,8,8,8,8,8
1477,9,1,1,1,1,1
1478,8,9,9,9,9,9
1479,0,2,2,2,2,2
1480,7,8,8,8,8,8
1481,7,0,0,0,0,0
1482,5,3,4,3,4,3
1483,2,3,3,3,3,3
1484,1,4,4,4,4,4
1485,4,7,7,7,7,7
1486,8,2,2,2,2,2
1487,1,1,1,1,1,1
1488,5,1,1,1,1,1
1489,8,2,2,2,2,2
1490,1,8,8,8,8,8
1491,0,9,9,9,9,9
1492,0,6,6,6,6,6
1493,7,8,8,8,8,8
1494,8,1,1,1,1,1
1495,3,7,7,7,7,7
1496,5,0,0,0,0,0
1497,3,7,7,7,7,7
1498,9,2,2,2,2,2
1499,9,8,8,8,8,8
1500,5,3,4,4,4,3
1501,1,9,9,9,9,7
1502,2,9,9,9,9,9
1503,3,8,8,8,8,8
1504,7,7,7,7,7,7
1505,0,0,0,0,0,0
1506,5,4,4,4,4,4
1507,9,2,2,2,2,2
1508,8,4,4,4,4,4
1509,2,6,6,6,6,6
1510,2,8,8,8,8,8
1511,1,4,4,4,4,4
1512,6,0,0,0,0,0
1513,5,4,2,2,2,2
1514,7,4,3,4,4,4
1515,6,2,2,2,2,2
1516,2,4,4,4,4,4
1517,1,5,5,5,5,5
1518,2,8,8,8,8,8
1519,7,5,5,5,5,5
1520,9,5,5,5,5,5
1521,8,5,5,5,5,5
1522,0,6,6,6,6,6
1523,2,1,1,1,1,1
1524,0,2,2,2,2,2
1525,4,0,0,0,0,0
1526,9,9,9,9,9,9
1527,9,0,0,0,0,0
1528,2,0,0,6,0,0
1529,6,8,8,8,8,8
1530,1,6,6,6,6,6
1531,7,6,6,2,6,6
1532,7,7,9,9,9,7
1533,7,5,5,5,5,5
1534,5,8,8,8,8,8
1535,9,4,4,4,4,4
1536,0,9,9,9,9,9
1537,8,6,6,6,6,6
1538,6,0,0,0,0,0
1539,9,3,3,3,3,3
1540,7,8,8,8,8,8
1541,2,9,9,9,9,9
1542,9,1,1,1,1,1
1543,9,4,4,4,6,6
1544,5,0,0,0,0,0
1545,4,1,1,1,1,1
1546,2,3,3,3,3,3
1547,9,3,3,3,3,3
1548,1,4,2,4,4,4
1549,1,7,7,7,7,7
1550,6,1,1,1,1,1
1551,1,4,4,4,4,4
1552,4,1,1,1,1,1
1553,9,8,8,8,8,8
1554,5,0,0,0,0,0
1555,4,6,6,6,6,6
1556,3,2,2,2,2,2
1557,3,8,8,8,8,8
1558,7,4,4,4,4,4
1559,4,4,4,4,4,4
1560,1,2,2,6,6,6
1561,1,0,0,0,0,0
1562,0,5,5,5,5,5
1563,2,5,5,5,5,5
1564,8,2,2,2,2,2
1565,0,7,7,7,7,7
1566,1,1,1,1,1,1
1567,4,0,0,0,6,0
1568,5,0,0,0,0,0
1569,2,6,6,6,6,6
1570,9,4,4,3,3,4
1571,8,1,1,1,1,1
1572,3,3,3,3,3,3
1573,5,0,0,0,0,0
1574,2,2,2,2,4,4
1575,3,6,6,6,6,6
1576,0,3,3,3,3,3
1577,5,8,8,8,8,8
1578,4,2,2,2,2,2
1579,1,1,1,1,1,1
1580,6,2,2,2,2,6
1581,0,6,6,6,2,6
1582,6,2,2,2,2,2
1583,7,5,5,5,5,5
1584,1,2,2,2,2,2
1585,1,6,6,6,6,6
1586,2,2,2,2,2,2
1587,2,6,6,6,6,6
1588,1,9,9,9,9,9
1589,2,8,8,8,8,8
1590,5,7,7,7,7,7
1591,2,7,7,7,7,7
1592,5,8,8,8,8,8
1593,4,3,3,3,3,3
1594,6,0,0,0,0,0
1595,6,6,6,6,6,6
1596,1,3,3,3,3,3
1597,5,3,3,3,3,3
1598,0,2,2,2,2,2
1599,3,7,7,7,7,7
1600,5,0,0,0,0,0
1601,0,9,5,5,5,5
1602,8,3,3,3,3,3
1603,3,9,9,9,9,9
1604,1,8,8,8,8,8
1605,9,1,1,1,1,1
1606,3,2,2,2,2,2
1607,6,8,8,8,8,8
1608,0,8,8,8,8,8
1609,2,8,8,8,8,8
1610,1,9,9,9,9,9
1611,4,3,3,3,3,3
1612,6,7,7,7,7,7
1613,9,9,9,9,9,9
1614,9,8,8,8,8,8
1615,4,0,0,0,6,0
1616,1,4,3,3,3,3
1617,9,9,9,9,9,9
1618,3,9,9,9,9,9
1619,3,3,3,3,3,3
1620,1,3,4,3,3,4
1621,1,1,1,1,1,1
1622,5,9,9,9,9,9
1623,9,2,2,2,2,2
1624,0,3,3,3,3,3
1625,9,7,7,7,7,7
1626,0,5,5,5,5,5
1627,6,2,2,2,2,2
1628,8,9,9,9,9,9
1629,2,6,6,6,6,6
1630,6,2,2,2,2,2
1631,9,2,2,2,2,2
1632,2,9,9,9,9,9
1633,7,7,7,7,7,7
1634,5,4,4,4,4,4
1635,8,5,5,5,5,5
1636,7,7,7,7,7,7
1637,2,3,3,3,3,3
1638,1,8,8,8,8,8
1639,5,8,8,8,8,8
1640,5,8,8,8,8,5
1641,5,8,8,8,8,8
1642,2,8,8,8,8,8
1643,6,6,6,6,6,6
1644,3,8,8,8,8,8
1645,0,4,4,4,4,4
1646,8,2,2,2,2,2
1647,0,5,5,5,5,5
1648,3,3,3,3,3,3
1649,4,8,8,8,8,8
1650,8,0,0,0,6,6
1651,5,2,2,2,2,2
1652,0,6,6,6,6,6
1653,7,3,2,2,2,3
1654,0,3,3,3,3,3
1655,2,9,9,9,9,9
1656,5,8,8,8,8,8
1657,3,1,1,1,1,1
1658,3,5,5,5,5,5
1659,8,1,1,1,1,1
1660,9,3,3,3,3,3
1661,5,4,4,4,4,4
1662,6,9,9,9,9,9
1663,1,3,3,3,3,3
1664,9,6,2,6,6,6
1665,3,5,5,5,5,5
1666,3,7,7,7,7,7
1667,6,4,4,6,4,6
1668,7,5,5,5,5,5
1669,7,7,7,7,7,7
1670,1,5,5,5,5,5
1671,0,2,2,2,2,2
1672,4,9,9,7,7,7
1673,9,0,0,0,0,0
1674,2,7,7,7,7,7
1675,0,6,6,3,3,3
1676,2,7,7,7,7,7
1677,6,1,1,1,1,1
1678,8,7,5,5,5,5
1679,6,9,9,9,9,9
1680,0,4,4,6,6,4
1681,4,1,1,1,1,1
1682,4,2,2,2,2,2
1683,4,8,8,8,8,8
1684,2,2,2,2,2,2
1685,2,2,2,4,2,2
1686,6,2,2,2,2,2
1687,8,3,3,3,3,3
1688,9,4,4,4,4,4
1689,3,3,3,3,3,3
1690,1,8,8,8,8,8
1691,4,2,2,2,2,2
1692,4,2,2,2,2,2
1693,4,8,8,8,8,8
1694,8,4,4,4,4,4
1695,1,9,9,9,9,9
1696,5,2,2,2,2,2
1697,4,4,4,4,4,4
1698,9,5,5,5,7,5
1699,5,0,0,0,0,0
1700,5,4,4,4,4,4
1701,5,0,0,0,0,0
1702,7,8,8,8,8,8
1703,8,1,1,1,1,1
1704,5,4,4,4,4,4
1705,1,3,3,3,3,3
1706,9,7,7,7,7,7
1707,9,5,5,5,5,7
1708,9,9,9,9,9,9
1709,4,6,6,6,6,6
1710,0,0,0,6,6,0
1711,2,7,7,7,7,7
1712,2,5,5,5,5,5
1713,6,0,0,0,0,0
1714,9,4,4,4,4,4
1715,0,4,4,4,4,4
1716,2,2,2,2,2,2
1717,5,4,4,6,6,4
1718,1,5,5,5,7,5
1719,7,5,5,5,5,5
1720,0,1,1,1,1,1
1721,1,5,5,5,5,5
1722,8,9,9,9,9,9
1723,3,6,6,6,4,4
1724,7,1,1,1,1,1
1725,2,6,6,6,6,6
1726,4,8,8,8,8,8
1727,7,3,3,3,3,3
1728,7,5,5,5,5,5
1729,3,5,5,5,5,5
1730,3,2,2,2,2,2
1731,3,7,7,7,7,7
1732,2,0,0,3,3,3
1733,1,3,3,3,3,3
1734,9,5,5,5,5,5
1735,9,4,4,4,4,4
1736,4,1,1,1,1,1
1737,4,1,1,1,1,1
1738,2,5,5,5,5,5
1739,1,9,9,9,9,9
1740,3,1,1,1,1,1
1741,0,7,5,5,5,5
1742,4,9,9,9,9,9
1743,1,2,2,2,2,2
1744,9,0,0,0,0,0
1745,9,0,3,3,3,3
1746,0,7,7,7,7,7
1747,8,3,3,3,3,3
1748,6,1,1,1,1,1
1749,1,9,9,9,9,9
1750,7,6,6,6,6,6
1751,4,4,4,4,4,4
1752,5,3,3,3,3,3
1753,1,2,2,2,2,2
1754,9,9,9,9,9,9
1755,6,3,3,3,3,3
1756,4,3,3,3,3,3
1757,6,3,3,3,3,3
1758,7,0,0,0,0,0
1759,5,6,6,6,6,6
1760,5,5,5,5,5,5
1761,5,9,9,9,9,9
1762,3,4,4,4,4,4
1763,3,4,4,4,4,4
1764,3,8,8,8,8,8
1765,9,3,3,3,3,4
1766,6,7,7,7,7,7
1767,6,8,8,8,8,8
1768,2,7,7,7,7,7
1769,3,1,1,1,1,1
1770,5,8,8,8,8,8
1771,2,7,7,7,7,7
1772,1,9,9,9,9,9
1773,1,3,3,3,3,3
1774,0,0,0,0,0,3
1775,7,8,8,8,8,8
1776,5,5,5,5,5,5
1777,8,1,1,1,1,1
1778,4,8,8,8,8,8
1779,3,8,8,8,8,8
1780,1,8,8,8,8,8
1781,4,6,6,6,6,6
1782,7,4,4,4,4,4
1783,6,2,2,2,2,2
1784,0,3,3,3,3,3
1785,7,6,6,6,6,6
1786,0,7,7,7,7,7
1787,5,3,3,3,3,3
1788,6,0,0,0,0,0
1789,8,8,8,8,8,8
1790,4,2,2,2,2,2
1791,9,5,5,5,5,5
1792,6,5,5,5,5,5
1793,8,6,6,6,6,6
1794,0,3,4,3,3,4
1795,9,9,9,7,9,9
1796,6,3,3,3,3,3
1797,9,4,4,4,4,4
1798,3,1,1,1,1,1
1799,8,9,9,9,9,9
1800,9,9,9,9,9,9
1801,3,3,3,3,3,3
1802,5,3,3,3,3,3
1803,7,4,4,4,4,4
1804,2,5,5,5,5,5
1805,5,0,0,0,0,0
1806,6,0,0,0,0,0
1807,4,9,9,9,9,9
1808,7,8,8,8,8,8
1809,8,9,9,9,9,9
1810,3,9,9,9,9,9
1811,9,2,2,2,2,2
1812,4,5,5,5,5,5
1813,1,4,4,4,4,4
1814,2,1,1,1,1,1
1815,5,1,1,1,1,1
1816,2,5,5,5,5,5
1817,7,2,2,2,2,2
1818,7,6,6,6,6,6
1819,7,1,1,1,1,1
1820,8,9,9,9,9,9
1821,4,7,5,7,7,7
1822,1,8,8,8,8,8
1823,7,6,4,6,6,4
1824,6,9,9,9,9,9
1825,5,3,3,3,3,3
1826,4,6,6,6,6,6
1827,8,2,2,2,2,2
1828,8,8,8,8,8,8
1829,7,1,1,1,1,1
1830,0,0,0,0,0,0
1831,6,9,9,9,9,9
1832,1,6,6,6,2,4
1833,4,3,0,3,0,3
1834,1,7,7,7,7,7
1835,3,1,1,1,1,1
1836,8,1,1,1,1,1
1837,4,9,9,9,9,9
1838,7,7,7,7,7,7
1839,1,9,9,9,9,9
1840,6,7,7,9,9,7
1841,6,5,5,5,5,5
1842,7,5,5,5,5,5
1843,2,1,3,3,3,3
1844,4,2,2,2,2,2
1845,1,1,1,1,1,1
1846,6,2,2,2,2,2
1847,4,0,0,0,0,0
1848,0,4,4,4,4,4
1849,0,3,3,3,3,3
1850,8,9,9,9,9,9
1851,4,5,5,5,5,5
1852,7,4,4,4,4,4
1853,2,9,9,9,9,9
1854,6,6,6,6,6,6
1855,8,1,1,1,1,1
1856,0,5,5,5,5,5
1857,3,8,8,8,8,8
1858,7,7,7,7,7,7
1859,0,8,8,8,8,8
1860,0,1,1,1,1,1
1861,2,0,0,0,0,0
1862,9,4,4,4,4,4
1863,2,2,2,2,2,2
1864,0,7,7,7,7,7
1865,8,7,7,7,7,7
1866,9,4,4,4,4,4
1867,7,0,0,0,0,0
1868,9,5,5,5,5,5
1869,3,7,7,7,7,7
1870,9,6,0,6,6,6
1871,5,2,2,2,2,2
1872,5,4,4,4,4,4
1873,4,8,8,8,8,8
1874,1,8,8,8,8,8
1875,9,6,6,6,6,4
1876,7,4,4,4,4,4
1877,5,3,3,3,3,3
1878,0,3,0,3,3,6
1879,0,0,0,6,0,0
1880,8,4,4,6,6,4
1881,1,1,1,1,1,1
1882,4,0,0,0,0,0
1883,7,8,8,8,8,8
1884,4,4,4,4,4,4
1885,3,1,1,1,1,1
1886,1,5,5,5,5,5
1887,3,1,1,1,1,1
1888,0,1,1,1,1,1
1889,2,1,1,1,1,1
1890,0,6,4,6,6,6
1891,2,8,8,8,8,8
1892,5,1,1,1,1,1
1893,7,3,3,3,3,3
1894,7,6,6,6,6,6
1895,9,9,9,9,9,9
1896,6,5,5,5,5,5
1897,6,7,7,7,7,7
1898,9,5,5,5,5,5
1899,0,4,4,4,3,4
1900,5,8,8,8,8,8
1901,1,2,2,2,2,2
1902,9,8,8,8,8,8
1903,1,0,0,0,0,0
1904,7,4,4,4,4,4
1905,8,4,4,4,4,6
1906,0,7,7,7,7,7
1907,5,5,5,5,5,5
1908,6,6,6,6,6,6
1909,4,8,8,8,8,8
1910,0,8,8,8,8,8
1911,5,5,5,5,5,5
1912,5,6,4,6,6,6
1913,7,5,5,5,5,5
1914,8,3,3,3,3,3
1915,6,1,1,1,1,1
1916,1,3,3,3,3,3
1917,4,9,9,9,9,9
1918,0,6,6,6,6,6
1919,1,7,7,5,5,5
1920,1,2,2,2,2,2
1921,3,8,8,8,8,8
1922,2,1,1,1,1,1
1923,7,2,2,2,2,2
1924,0,3,3,3,3,3
1925,0,8,8,8,8,8
1926,3,6,4,6,6,4
1927,2,7,7,7,7,7
1928,4,9,9,9,9,9
